url,prediction,confidence,prob_benign,prob_phishing,prob_defacement,prob_malware
https://pollo.ai,benign,0.7041091918945312,0.7041091918945312,0.026999952271580696,0.1866440773010254,0.08224678039550781
https://www.easeus.com,benign,0.6378913521766663,0.6378913521766663,0.08777396380901337,0.10903617739677429,0.16529858112335205
https://www.insmind.com/ai-image-generator,benign,0.6039271950721741,0.6039271950721741,0.09719239175319672,0.12631608545780182,0.1725643128156662
https://www.piclumen.com,malware,0.4470025599002838,0.34586209058761597,0.0873616561293602,0.11977370828390121,0.4470025599002838
https://picsart.com,benign,0.7245426774024963,0.7245426774024963,0.015877505764365196,0.21839752793312073,0.041182294487953186
https://magicstudio.com,benign,0.77440345287323,0.77440345287323,0.012346850708127022,0.18402914702892303,0.02922051027417183
https://bylo.ai,benign,0.7187450528144836,0.7187450528144836,0.018866289407014847,0.21247632801532745,0.04991228133440018
https://www.kittl.com,benign,0.5825468301773071,0.5825468301773071,0.09965483099222183,0.1283182054758072,0.18948008120059967
https://flux-ai.io,benign,0.7341755628585815,0.7341755628585815,0.008630380965769291,0.23504891991615295,0.022145075723528862
https://venice.ai,benign,0.7691110968589783,0.7691110968589783,0.009433838538825512,0.19579662382602692,0.025658346712589264
https://designbundles.net/illustrate-ai,benign,0.7137389183044434,0.7137389183044434,0.01964700222015381,0.21253250539302826,0.05408153310418129
https://www.miricanvas.com,benign,0.5825468301773071,0.5825468301773071,0.09965483099222183,0.1283182054758072,0.18948008120059967
https://a1.art/,benign,0.5915110111236572,0.5915110111236572,0.06303180754184723,0.1824236661195755,0.16303348541259766
https://raphaelai.org,benign,0.7187450528144836,0.7187450528144836,0.018866289407014847,0.21247632801532745,0.04991228133440018
https://app.reve.com,benign,0.6656953692436218,0.6656953692436218,0.08198387175798416,0.1054789125919342,0.14684182405471802
https://creator.nightcafe.studio,phishing,0.9779043197631836,0.002113231224939227,0.9779043197631836,0.0006540057365782559,0.019328387454152107
https://www.pica-ai.com,benign,0.6211563348770142,0.6211563348770142,0.08958978950977325,0.12776152789592743,0.16149242222309113
https://flux1.ai,benign,0.5915110111236572,0.5915110111236572,0.06303180754184723,0.1824236661195755,0.16303348541259766
https://clipdrop.co,benign,0.7243161201477051,0.7243161201477051,0.011259671300649643,0.2342626452445984,0.030161524191498756
https://pixlr.com,benign,0.7222808599472046,0.7222808599472046,0.014569450169801712,0.22397257387638092,0.03917720168828964
https://www.shakker.ai,benign,0.5723668336868286,0.5723668336868286,0.09087663143873215,0.14248879253864288,0.19426774978637695
https://easy-peasy.ai,benign,0.7341698408126831,0.7341698408126831,0.008132492192089558,0.23657476902008057,0.02112283743917942
https://aitubo.ai,benign,0.7210491895675659,0.7210491895675659,0.014391609467566013,0.22569243609905243,0.03886677697300911
https://www.insmind.com/ai-photo-editor,benign,0.6039271950721741,0.6039271950721741,0.09719239175319672,0.12631608545780182,0.1725643128156662
https://tinywow.com,benign,0.722233235836029,0.722233235836029,0.014575944282114506,0.22399049997329712,0.03920036926865578
https://www.befunky.com,benign,0.5914351940155029,0.5914351940155029,0.09442415833473206,0.13009561598300934,0.18404509127140045
https://airbrush.com,benign,0.7243161201477051,0.7243161201477051,0.011259671300649643,0.2342626452445984,0.030161524191498756
https://www.aiease.ai,benign,0.5919288396835327,0.5919288396835327,0.09433870017528534,0.12989455461502075,0.18383796513080597
https://remini.ai,benign,0.7243161201477051,0.7243161201477051,0.011259671300649643,0.2342626452445984,0.030161524191498756
https://www.insmind.com,benign,0.5808118581771851,0.5808118581771851,0.09996497631072998,0.12900665402412415,0.19021649658679962
https://yeschat.ai,benign,0.7245426774024963,0.7245426774024963,0.015877505764365196,0.21839752793312073,0.041182294487953186
https://www.ifoto.ai,benign,0.5808118581771851,0.5808118581771851,0.09996497631072998,0.12900665402412415,0.19021649658679962
https://picwish.com,benign,0.7771615386009216,0.7771615386009216,0.009370826184749603,0.18819443881511688,0.025273166596889496
https://photogrid.app,phishing,0.5493006706237793,0.20845304429531097,0.5493006706237793,0.11245225369930267,0.12979406118392944
https://hitpaw.com,benign,0.7325788736343384,0.7325788736343384,0.009612367488443851,0.2335900366306305,0.024218762293457985
https://www.movavi.com,benign,0.6273849010467529,0.6273849010467529,0.08666960895061493,0.12603919208049774,0.1599062979221344
https://www.lightxeditor.com,benign,0.5646741390228271,0.5646741390228271,0.09267506748437881,0.141988143324852,0.2006625533103943
https://www.pokecut.com,benign,0.5808118581771851,0.5808118581771851,0.09996497631072998,0.12900665402412415,0.19021649658679962
https://www.facetuneapp.com,benign,0.5919288396835327,0.5919288396835327,0.09433870017528534,0.12989455461502075,0.18383796513080597
https://www.x-design.com,benign,0.6180348992347717,0.6180348992347717,0.09073451161384583,0.1261526197195053,0.16507801413536072
https://www.evoto.ai,benign,0.6872043609619141,0.6872043609619141,0.0785512626171112,0.09713435918092728,0.13711002469062805
https://www.insmind.com/ai-design-generator,benign,0.6039271950721741,0.6039271950721741,0.09719239175319672,0.12631608545780182,0.1725643128156662
https://www.pxbee.com,malware,0.4470025599002838,0.34586209058761597,0.0873616561293602,0.11977370828390121,0.4470025599002838
https://www.phot.ai,benign,0.687216579914093,0.687216579914093,0.07854919880628586,0.09712956845760345,0.13710470497608185
https://imageupscaler.com,benign,0.7222808599472046,0.7222808599472046,0.014569450169801712,0.22397257387638092,0.03917720168828964
https://beautyplus.com,benign,0.6832124590873718,0.6832124590873718,0.07714211940765381,0.1108744814991951,0.12877096235752106
https://pixelied.com,benign,0.7222808599472046,0.7222808599472046,0.014569450169801712,0.22397257387638092,0.03917720168828964
https://aftershoot.com,benign,0.7691110968589783,0.7691110968589783,0.009433838538825512,0.19579662382602692,0.025658346712589264
https://apowersoft.com,benign,0.7243161201477051,0.7243161201477051,0.011259671300649643,0.2342626452445984,0.030161524191498756
https://www.picsman.ai,malware,0.49247878789901733,0.3117539882659912,0.0857086032629013,0.11005858331918716,0.49247878789901733
https://aiimageeditor.ai,benign,0.7187450528144836,0.7187450528144836,0.018866289407014847,0.21247632801532745,0.04991228133440018
https://www.photiu.ai,benign,0.5808118581771851,0.5808118581771851,0.09996497631072998,0.12900665402412415,0.19021649658679962
https://ainanobanana.ai,benign,0.6573653221130371,0.6573653221130371,0.09640572220087051,0.1010628491640091,0.14516611397266388
https://pixelbin.io,benign,0.7772365808486938,0.7772365808486938,0.009370150044560432,0.18812471628189087,0.02526850998401642
https://snapedit.app,phishing,0.4728274643421173,0.27550452947616577,0.4728274643421173,0.1278170794248581,0.12385096400976181
https://photogov.net,benign,0.7210397124290466,0.7210397124290466,0.011268211528658867,0.23738133907318115,0.03031069226562977
https://imglarger.com,benign,0.7246896028518677,0.7246896028518677,0.012356763705611229,0.2290748655796051,0.03387880697846413
https://www.maxstudio.ai,benign,0.5218896269798279,0.5218896269798279,0.09629102051258087,0.151863232254982,0.22995609045028687
https://retouch4.me,benign,0.6376675367355347,0.6376675367355347,0.055828288197517395,0.17769959568977356,0.128804549574852
https://autodraft.in,benign,0.7041091918945312,0.7041091918945312,0.026999952271580696,0.1866440773010254,0.08224678039550781
https://www.videobgremover.com,benign,0.5531288981437683,0.5531288981437683,0.09907180070877075,0.1395806223154068,0.20821870863437653
https://www.unscreen.com,benign,0.5723668336868286,0.5723668336868286,0.09087663143873215,0.14248879253864288,0.19426774978637695
https://www.piccopilot.com/home,benign,0.4992879033088684,0.4992879033088684,0.09278982877731323,0.14063702523708344,0.26728519797325134
https://imagewith.ai,benign,0.77440345287323,0.77440345287323,0.012346850708127022,0.18402914702892303,0.02922051027417183
https://www.aiarty.com,benign,0.5919288396835327,0.5919288396835327,0.09433870017528534,0.12989455461502075,0.18383796513080597
https://flux-context.org,benign,0.7490513324737549,0.7490513324737549,0.013682108372449875,0.2004302591085434,0.03683619201183319
https://bgrem.ai,benign,0.7245426774024963,0.7245426774024963,0.015877505764365196,0.21839752793312073,0.041182294487953186
https://www.bazaart.com,benign,0.5919288396835327,0.5919288396835327,0.09433870017528534,0.12989455461502075,0.18383796513080597
https://erasebg.org,benign,0.7187450528144836,0.7187450528144836,0.018866289407014847,0.21247632801532745,0.04991228133440018
https://bgsub.com,benign,0.7210397124290466,0.7210397124290466,0.011268211528658867,0.23738133907318115,0.03031069226562977
https://photorestore.io,benign,0.7218298316001892,0.7218298316001892,0.013786058872938156,0.22653445601463318,0.037849653512239456
https://www.swapfaces.ai,malware,0.4470025599002838,0.34586209058761597,0.0873616561293602,0.11977370828390121,0.4470025599002838
https://www.artguru.ai,benign,0.5919288396835327,0.5919288396835327,0.09433870017528534,0.12989455461502075,0.18383796513080597
https://photoeditor.ai,benign,0.7222808599472046,0.7222808599472046,0.014569450169801712,0.22397257387638092,0.03917720168828964
https://bgeraser.com,benign,0.7772365808486938,0.7772365808486938,0.009370150044560432,0.18812471628189087,0.02526850998401642
https://aifaceswap.io,benign,0.7222808599472046,0.7222808599472046,0.014569450169801712,0.22397257387638092,0.03917720168828964
https://aisaver.io,benign,0.722233235836029,0.722233235836029,0.014575944282114506,0.22399049997329712,0.03920036926865578
https://www.swapfaces.ai/video-face-swapper-online,benign,0.5926055908203125,0.5926055908203125,0.09983998537063599,0.12652361392974854,0.1810307651758194
https://www.glorify.com,benign,0.6410256624221802,0.6410256624221802,0.08722948282957077,0.10783292353153229,0.16391193866729736
https://mangoanimate.com/ai,benign,0.7222808599472046,0.7222808599472046,0.014569450169801712,0.22397257387638092,0.03917720168828964
https://videofaceswap.io,benign,0.7187450528144836,0.7187450528144836,0.018866289407014847,0.21247632801532745,0.04991228133440018
https://lovefaceswap.com,benign,0.7187450528144836,0.7187450528144836,0.018866289407014847,0.21247632801532745,0.04991228133440018
https://dressxme.com/face-swap,benign,0.6586900353431702,0.6586900353431702,0.04960973560810089,0.19068504869937897,0.10101521760225296
https://www.wefaceswap.com,benign,0.5723668336868286,0.5723668336868286,0.09087663143873215,0.14248879253864288,0.19426774978637695
https://www.basedlabs.ai,benign,0.5531288981437683,0.5531288981437683,0.09907180070877075,0.1395806223154068,0.20821870863437653
https://www.deepswapper.com,benign,0.5723668336868286,0.5723668336868286,0.09087663143873215,0.14248879253864288,0.19426774978637695
https://deepany.ai,benign,0.7041091918945312,0.7041091918945312,0.026999952271580696,0.1866440773010254,0.08224678039550781
https://faceswapvideo.ai,benign,0.7222808599472046,0.7222808599472046,0.014569450169801712,0.22397257387638092,0.03917720168828964
https://deepfaceswap.ai,benign,0.7187450528144836,0.7187450528144836,0.018866289407014847,0.21247632801532745,0.04991228133440018
https://aifaceswapper.io/gif-face-swap,benign,0.7432077527046204,0.7432077527046204,0.00870074424892664,0.22696596384048462,0.02112547680735588
https://aifaceswapper.io,benign,0.7243161201477051,0.7243161201477051,0.011259671300649643,0.2342626452445984,0.030161524191498756
https://fakeface.io,benign,0.7245426774024963,0.7245426774024963,0.015877505764365196,0.21839752793312073,0.041182294487953186
https://aiface.studio,phishing,0.5493006706237793,0.20845304429531097,0.5493006706237793,0.11245225369930267,0.12979406118392944
https://giffaceswap.io,benign,0.7187450528144836,0.7187450528144836,0.018866289407014847,0.21247632801532745,0.04991228133440018
